id,classification_no_space_upper_length_6,type_length_3,id_no_type,color_name,classification_first_letter,color_no_space_length_5,classification_length_4,type_upper_length_4,oomp_word_emoji,type,manufacturer_first_letter_upper,id_no_class,size_first_letter_upper,color_no_space_length_1,md5_6_alpha_upper,color_upper_length_1,description_extra,manufacturer_no_space_length_3,manufacturer_upper_length_1,oomp_word_emoji_list,manufacturer_upper_length_4,oomp_word_list,color_first_letter_upper,part_number_upper_length_4,description_only_numbers,directory,size_no_space_length_4,classification_length_1,type_first_letter,color_length_2,type_name,size_no_space_upper_length_1,color_capital,type_no_space_upper_length_1,classification_no_space_upper_length_1,github_link,part_number_length_6,size_length_6,size_no_space_upper_length_6,type_no_space_upper_length_4,color_length_4,color_first_letter,description_extra_first_letter_upper,size_length_1,size_upper_length_5,md5_6_upper,type_no_space_length_3,classification_upper_length_6,classification_no_space_upper_length_4,description_main_first_letter_upper,classification_upper_length_1,part_number,color_no_space_upper_length_4,manufacturer_length_1,manufacturer_no_space_upper_length_5,short_code,manufacturer_first_letter,type_no_space_upper_length_3,type_upper_length_1,type_no_space_length_4,classification_length_2,link_purchase,manufacturer_upper_length_2,markdown_full,name,short_code_upper,part_number_upper_length_6,classification_capital,md5_10,classification_no_space_length_5,name_no_size_short,name_no_color,part_number_length_4,manufacturer_length_3,size_length_5,classification_upper_length_4,md5_10_upper,manufacturer_capital,part_number_no_space_length_1,part_number_capital,part_number_length_3,oomp_key,part_number_name,size_no_space_length_1,color_no_space_length_6,manufacturer_no_space_upper_length_3,part_number_first_letter,manufacturer_no_space_length_2,manufacturer_length_6,md5_6_alpha,part_number_no_space_length_6,description_extra_first_letter,md5,type_upper_length_3,size_length_4,type_upper_length_5,part_number_no_space_length_4,classification_length_5,description_extra_name,size_upper_length_3,size_no_space_length_6,manufacturer_length_5,classification_no_space_length_4,color_no_space_upper_length_3,color_no_space_upper_length_6,md5_5_upper,description_or_color,description_main_first_letter,size_no_space_length_3,color_upper_length_6,distributors,id_no_size,color_no_space_length_4,manufacturer_name,manufacturer_no_space_length_1,description_main_upper,manufacturer_upper,color_upper_length_5,size_no_space_length_5,manufacturer_no_space_upper_length_2,color_length_3,type_length_4,part_number_no_space_upper_length_1,size_length_2,manufacturer_no_space_length_6,manufacturer_no_space_upper_length_6,manufacturer_upper_length_5,color_length_5,classification_no_space_length_1,part_number_no_space_upper_length_6,size_no_space_upper_length_5,classification_upper_length_3,color_no_space_length_3,size_name,classification_first_letter_upper,part_number_no_space_length_2,manufacturer_no_space_upper_length_4,size_capital,type_length_2,name_no_size,part_number_upper_length_2,size_upper_length_6,type_no_space_upper_length_2,description_extra_capital,classification_no_space_upper_length_3,type_no_space_length_2,manufacturer_upper_length_3,part_number_no_space_upper_length_4,color_upper_length_3,id_no_color,part_number_length_2,description_main,size_no_space_upper_length_2,type_upper_length_2,classification_upper,classification_upper_length_5,manufacturer_no_space_upper_length_1,size_upper_length_1,size_only_numbers_no_zeros,part_number_no_space_length_5,description_main_capital,manufacturer,manufacturer_no_space_length_4,color_length_1,md5_5,short_name,classification,type_no_space_upper_length_6,manufacturer_length_4,part_number_length_1,part_number_length_5,color_no_space_length_2,type_no_space_length_6,id,name_no_class,classification_length_3,part_number_no_space_upper_length_3,classification_length_6,classification_no_space_length_2,size_first_letter,type_no_space_length_1,markdown_short,type_upper,classification_no_space_upper_length_5,classification_no_space_length_6,size_length_3,manufacturer_length_2,color_length_6,type_no_space_upper_length_5,color_no_space_upper_length_5,size_no_space_upper_length_3,description_or_color_upper,color_upper_length_2,manufacturer_upper_length_6,classification_name,md5_6,description_extra_upper,size_only_numbers,type_first_letter_upper,cost_per,size_upper_length_4,part_number_no_space_upper_length_2,manufacturer_no_space_length_5,type_length_5,size_no_space_length_2,oomp_word,size_upper_length_2,type_capital,part_number_upper_length_5,name_no_type,classification_upper_length_2,size_no_space_upper_length_4,part_number_upper_length_3,part_number_upper,type_no_space_length_5,size,type_length_1,description_main_name,type_upper_length_6,size_upper,part_number_first_letter_upper,classification_no_space_upper_length_2,color,manufacturers,color_upper_length_4,part_number_upper_length_1,description_only_numbers_short,classification_no_space_length_3,color_no_space_upper_length_2,color_upper,color_no_space_upper_length_1,part_number_no_space_length_3,type_length_6,part_number_no_space_upper_length_5
packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300,PACKAG,car,300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300,Kraft,p,kraft,pack,CARD,:birthday: :train: :doughnut:,cardboard_roll,R,cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300,3,k,7LTQ9,K,,raj,R,"[':birthday:', ':train:', ':doughnut:']",RAJA,"['birthday', 'train', 'doughnut']",K,CP30,,parts/packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300,300m,p,c,kr,Cardboard Roll,3,Kraft,C,P,https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300,cp300,300_mm,300MMW,CARD,kraf,k,,3,300_M,C2F0C1,car,PACKAG,PACK,,P,cp300,KRAF,r,RAJAP,,r,CAR,C,card,pa,['https://www.rajapack.co.uk/protective-packaging/paper-packaging/corrugated-cardboard-rolls_PDT05562.html'],RA,[packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300](https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300/working)<br>[](https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300/working)<br>[Packaging Cardboard Roll 300 Mm Width 75000 Mm Length 3 5 Mm Depth Kraft Rajapack Cp300](https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300/working)<br><br>,Packaging Cardboard Roll 300 mm Width 75000 mm Length 3 5 mm Depth Kraft Rajapack Cp300,,CP300,Packaging,c2f0c1e4af,packa,Kraft Rajapack Cp300,Rajapack Cp300,cp30,raj,300_m,PACK,C2F0C1E4AF,Rajapack,c,Cp300,cp3,oomp_packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300,Cp300,3,kraft,RAJ,c,ra,rajapa,7ltq9,cp300,,c2f0c1e4af2e4d7fe859f1801bd335c6,CAR,300_,CARDB,cp30,packa,,300,300mmw,rajap,pack,KRA,KRAFT,C2F0C,K ,,300,KRAFT,[],kraft_rajapack_cp300,kraf,Rajapack,r,,RAJAPACK,KRAFT,300mm,RA,kra,card,C,30,rajapa,RAJAPA,RAJAP,kraft,p,CP300,300MM,PAC,kra,300 mm Width 75000 mm Length 3 5 mm Depth,P,cp,RAJA,300 mm Width 75000 mm Length 3.5 mm Depth,ca,Kraft Rajapack Cp300,CP,300_MM,CA,,PAC,ca,RAJ,CP30,KRA,rajapack_cp300,cp,,30,CA,PACKAGING,PACKA,R,3,37535,cp300,,rajapack,raja,k,c2f0c,,packaging,CARDBO,raja,c,cp300,kr,cardbo,packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300,Cardboard Roll 300 mm Width 75000 mm Length 3 5 mm Depth Kraft Rajapack Cp300,pac,CP3,packag,pa,3,c,[packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300](https://github.com/oomlout/oomlout_oomp_part_src/tree/main/parts/packaging_cardboard_roll_300_mm_width_75000_mm_length_3_5_mm_depth_kraft_rajapack_cp300/working)<br><br>,CARDBOARD_ROLL,PACKA,packag,300,ra,kraft,CARDB,KRAFT,300,K ,KR,RAJAPA,Packaging,c2f0c1,,3007500035,C,£23.10,300_,CP,rajap,cardb,30,birthday train doughnut,30,Cardboard Roll,CP300,300 mm Width 75000 mm Length 3 5 mm Depth Kraft Rajapack Cp300,PA,300M,CP3,CP300,cardb,300_mm_width_75000_mm_length_3_5_mm_depth,c,,CARDBO,300_MM_WIDTH_75000_MM_LENGTH_3_5_MM_DEPTH,C,PA,kraft,[],KRAF,C, ,pac,KR,KRAFT,K,cp3,cardbo,CP300
